asset_id,cycle,operational_setting_1,operational_setting_2,operational_setting_3,s2,s3,s4,s7,s8,s9,s11,s12,s14,s15,s17,s20,s21
AC-018,80,0.002,-0.0003,100.0,642.66,1593.04,1410.9,554.17,2388.05,9064.61,47.17,522.16,8150.26,8.406,392,38.85,23.3668
AC-018,81,-0.0021,-0.0002,100.0,642.67,1582.84,1402.79,554.76,2388.07,9067.7,47.26,522.29,8146.04,8.4095,391,39.08,23.3978
AC-018,82,-0.0035,0.0005,100.0,642.07,1587.74,1399.22,553.91,2388.05,9066.58,47.09,521.69,8150.88,8.4407,393,39.03,23.239
AC-018,83,-0.0009,0.0005,100.0,642.34,1592.64,1403.44,553.76,2388.0,9061.51,47.24,522.01,8141.79,8.4416,393,39.13,23.3372
AC-018,84,0.0015,-0.0004,100.0,642.09,1589.33,1397.41,554.04,2388.01,9059.15,47.09,522.14,8150.99,8.4015,392,38.95,23.4021
AC-018,85,-0.0049,-0.0002,100.0,642.09,1583.27,1401.56,553.94,2388.0,9070.16,47.3,522.37,8151.0,8.4391,392,38.78,23.3582
AC-018,86,0.0018,-0.0,100.0,642.25,1591.3,1403.07,553.97,2388.0,9074.5,47.29,522.58,8151.66,8.3878,392,39.13,23.4095
AC-018,87,0.0014,0.0002,100.0,642.06,1582.49,1394.99,554.53,2388.0,9067.85,47.29,521.75,8150.24,8.3919,391,38.86,23.4634
AC-018,88,-0.0004,0.0,100.0,641.84,1589.77,1401.22,554.32,2388.04,9066.53,47.15,522.07,8149.67,8.4509,393,39.04,23.3098
AC-018,89,-0.0032,-0.0001,100.0,642.38,1588.14,1400.59,553.94,2388.02,9073.43,47.12,521.81,8145.37,8.4391,391,39.04,23.4089
AC-018,90,-0.0008,0.0003,100.0,642.74,1586.97,1392.63,554.97,2388.03,9070.39,47.3,522.07,8149.48,8.4299,393,38.66,23.3423
AC-018,91,0.004,-0.0,100.0,642.48,1592.27,1400.36,554.23,2388.01,9062.35,47.3,522.02,8147.01,8.3815,392,38.99,23.4079
AC-018,92,0.0001,0.0005,100.0,642.55,1591.31,1401.38,553.38,2388.02,9071.41,47.34,522.51,8147.31,8.4036,392,38.98,23.4669
AC-018,93,-0.0002,0.0003,100.0,642.67,1584.95,1398.8,554.55,2388.04,9067.18,47.46,522.39,8147.34,8.3889,393,39.01,23.3003
AC-018,94,-0.0001,0.0004,100.0,641.73,1582.79,1393.97,554.63,2388.03,9054.87,47.21,522.12,8148.9,8.3987,392,38.92,23.4619
AC-018,95,-0.001,0.0002,100.0,642.19,1580.1,1398.09,554.8,2387.98,9067.82,47.2,522.24,8147.89,8.4083,392,38.88,23.3255
AC-018,96,0.0007,0.0003,100.0,642.0,1587.19,1399.31,554.6,2388.02,9073.08,47.26,522.6,8149.8,8.3757,392,38.89,23.3862
AC-018,97,0.0003,-0.0001,100.0,642.18,1579.99,1400.55,554.65,2388.04,9075.47,47.25,522.25,8150.02,8.3938,393,39.06,23.3256
AC-018,98,0.0002,0.0005,100.0,642.54,1588.03,1399.2,554.23,2387.99,9066.57,47.32,521.76,8150.84,8.4182,393,39.06,23.3368
AC-018,99,0.0022,0.0001,100.0,642.51,1588.5,1400.65,553.98,2387.98,9071.09,47.28,522.54,8150.79,8.4058,390,39.03,23.3504
AC-018,100,-0.0002,0.0003,100.0,642.44,1585.3,1410.56,554.24,2388.01,9071.04,47.18,521.75,8148.05,8.4235,394,39.0,23.3536
AC-018,101,-0.0,-0.0001,100.0,642.23,1591.29,1401.78,553.73,2388.06,9072.74,47.53,521.71,8150.37,8.438,392,38.82,23.348
AC-018,102,-0.0011,0.0004,100.0,641.74,1584.86,1399.41,554.16,2388.1,9074.8,47.16,522.17,8151.84,8.4421,393,39.0,23.3604
AC-018,103,-0.0009,-0.0003,100.0,642.59,1590.76,1395.61,553.59,2388.01,9076.23,47.39,521.69,8153.2,8.4326,392,38.87,23.5415
AC-018,104,0.0011,0.0001,100.0,642.15,1582.62,1398.49,554.37,2388.04,9075.65,47.4,521.9,8153.73,8.4134,391,38.86,23.2726
AC-018,105,-0.0028,0.0001,100.0,641.84,1589.47,1401.67,554.01,2387.98,9070.15,47.34,521.43,8152.02,8.4446,392,38.89,23.506
AC-018,106,0.001,-0.0001,100.0,642.35,1591.63,1399.96,553.69,2387.99,9075.77,47.29,522.03,8148.38,8.4204,393,38.88,23.3657
AC-018,107,0.0001,-0.0002,100.0,642.79,1591.51,1410.85,553.44,2388.03,9076.21,47.27,522.0,8149.43,8.4153,392,39.22,23.4117
AC-018,108,-0.0033,-0.0002,100.0,642.49,1590.9,1409.16,553.74,2388.03,9068.56,47.24,521.83,8152.59,8.4134,394,39.06,23.2886
AC-018,109,0.0019,-0.0001,100.0,642.27,1590.55,1392.8,554.23,2387.95,9077.08,47.27,522.48,8154.5,8.4141,392,39.09,23.4017
AC-018,110,-0.0011,0.0004,100.0,642.55,1586.44,1405.16,553.14,2387.98,9068.96,47.37,522.09,8159.23,8.4556,393,38.96,23.3786
AC-018,111,-0.0002,-0.0003,100.0,642.53,1582.44,1401.75,553.44,2388.05,9077.4,47.28,522.57,8151.32,8.3795,391,38.76,23.3086
AC-018,112,0.0005,-0.0,100.0,642.34,1579.35,1404.3,554.25,2388.06,9076.84,47.34,521.88,8149.43,8.381,391,38.92,23.3279
AC-018,113,0.0008,-0.0003,100.0,642.69,1587.61,1403.82,554.02,2388.04,9079.85,47.34,522.39,8153.27,8.4331,392,39.01,23.3641
AC-018,114,0.0021,-0.0002,100.0,642.23,1587.46,1404.07,553.42,2388.02,9073.91,47.34,521.86,8157.48,8.4375,392,38.94,23.4542
AC-018,115,0.0004,0.0004,100.0,641.71,1591.35,1406.5,554.13,2388.04,9078.32,47.44,522.02,8152.87,8.4052,392,38.99,23.2573
AC-018,116,-0.0001,0.0002,100.0,642.19,1583.87,1410.57,553.62,2387.94,9074.96,47.25,521.71,8154.75,8.444,391,38.9,23.3951
AC-018,117,-0.0022,0.0004,100.0,642.06,1583.79,1404.78,553.9,2387.99,9080.08,47.23,522.31,8159.92,8.4498,392,38.99,23.3608
AC-018,118,-0.0005,0.0004,100.0,642.43,1589.58,1397.3,554.27,2388.02,9083.68,47.46,521.13,8154.7,8.4467,391,38.93,23.389
AC-018,119,0.0029,-0.0002,100.0,641.9,1592.46,1404.23,554.56,2388.05,9076.6,47.4,522.04,8153.04,8.4354,392,38.86,23.4318
AC-018,120,-0.0013,0.0003,100.0,642.21,1592.07,1405.99,554.22,2387.98,9070.94,47.22,522.23,8151.87,8.4292,393,39.03,23.3621
AC-018,121,0.0005,0.0003,100.0,642.52,1586.5,1399.33,554.09,2388.04,9086.72,47.36,521.65,8162.33,8.4074,391,38.89,23.3686
AC-018,122,0.0003,-0.0001,100.0,642.86,1587.74,1400.36,553.72,2388.01,9081.22,47.11,521.92,8158.84,8.4184,394,39.06,23.4212
AC-018,123,-0.0019,-0.0002,100.0,642.57,1582.27,1394.88,554.33,2388.02,9079.59,47.37,522.52,8156.98,8.4051,391,38.92,23.3722
AC-018,124,0.0008,-0.0002,100.0,642.21,1593.4,1400.11,554.02,2388.07,9079.07,47.3,521.88,8160.46,8.3898,392,39.1,23.3311
AC-018,125,0.0001,-0.0002,100.0,642.0,1588.58,1398.29,554.2,2388.0,9076.47,47.24,521.79,8159.29,8.3991,393,38.87,23.4273
AC-018,126,-0.0008,0.0003,100.0,642.37,1590.08,1396.3,554.87,2388.04,9092.3,47.37,522.07,8155.81,8.4042,392,38.99,23.3313
AC-018,127,0.0039,-0.0004,100.0,642.12,1589.53,1407.98,554.75,2388.02,9080.88,47.57,521.78,8161.59,8.4641,393,38.96,23.287
AC-018,128,-0.0011,-0.0001,100.0,642.14,1591.4,1397.89,554.52,2388.01,9087.0,47.35,521.88,8157.94,8.4255,392,38.67,23.3941
AC-018,129,-0.0005,0.0005,100.0,642.37,1593.56,1406.09,553.52,2388.01,9089.55,47.42,521.94,8158.25,8.4045,391,38.93,23.2507
AC-018,130,0.0018,0.0002,100.0,642.77,1594.14,1398.72,553.87,2388.03,9085.89,47.34,522.32,8163.91,8.4203,393,38.9,23.3142
AC-018,131,0.0001,0.0003,100.0,643.09,1591.11,1410.53,553.25,2388.02,9085.29,47.26,521.97,8158.89,8.4357,393,38.92,23.2572
AC-018,132,0.0033,0.0005,100.0,642.82,1588.54,1399.38,554.37,2388.0,9086.05,47.43,521.45,8158.05,8.4232,393,38.76,23.316
AC-018,133,0.003,-0.0002,100.0,642.66,1588.81,1405.97,553.88,2388.0,9089.27,47.22,522.1,8167.5,8.4674,392,38.79,23.3347
AC-018,134,-0.0,0.0005,100.0,642.6,1582.54,1403.88,553.83,2388.03,9075.85,47.44,522.06,8168.97,8.4524,393,38.83,23.3867
AC-018,135,-0.0013,-0.0001,100.0,642.54,1585.67,1405.34,553.81,2388.06,9092.27,47.41,521.66,8164.45,8.4401,392,38.91,23.3456
AC-018,136,-0.0028,0.0002,100.0,642.32,1587.62,1403.88,553.71,2388.07,9089.94,47.49,522.33,8172.35,8.4293,395,38.95,23.3646
AC-018,137,0.0028,0.0,100.0,642.74,1594.35,1400.15,553.68,2388.02,9087.47,47.54,522.04,8164.93,8.4317,393,38.89,23.3933
AC-018,138,0.0021,-0.0,100.0,642.59,1588.95,1409.01,553.55,2388.01,9088.94,47.2,522.07,8164.69,8.4681,394,38.93,23.2783
AC-018,139,-0.0006,0.0002,100.0,642.44,1591.67,1397.75,553.03,2388.02,9092.44,47.35,522.03,8163.4,8.4336,394,38.71,23.3199
AC-018,140,0.0035,-0.0001,100.0,642.02,1590.42,1402.13,553.05,2388.06,9089.35,47.42,521.68,8172.83,8.4339,394,38.85,23.3742
AC-018,141,0.0021,0.0004,100.0,642.42,1588.93,1403.87,554.45,2388.0,9100.59,47.48,521.57,8167.23,8.4279,392,38.98,23.2611
AC-018,142,0.0005,0.0004,100.0,642.57,1589.41,1410.8,553.6,2388.01,9090.16,47.44,521.71,8171.65,8.4321,392,38.78,23.355
AC-018,143,-0.0035,-0.0001,100.0,643.27,1589.81,1408.32,553.74,2388.0,9093.8,47.4,521.07,8174.22,8.4616,392,38.96,23.2704
AC-018,144,0.0002,-0.0,100.0,642.94,1585.94,1411.93,553.55,2388.03,9099.54,47.54,521.96,8175.42,8.4174,393,38.98,23.4092
AC-018,145,-0.0025,0.0002,100.0,642.97,1591.89,1405.28,553.79,2388.05,9087.61,47.49,521.62,8173.12,8.4263,393,38.63,23.3455
AC-018,146,-0.0036,0.0002,100.0,642.69,1589.1,1414.44,554.14,2387.99,9098.27,47.31,521.58,8177.71,8.4438,394,38.91,23.2522
AC-018,147,-0.0013,-0.0002,100.0,642.37,1592.68,1404.3,553.39,2388.06,9097.38,47.56,522.06,8179.63,8.3921,393,38.91,23.3401
AC-018,148,0.0002,-0.0002,100.0,641.91,1589.12,1404.57,554.06,2388.01,9102.28,47.38,521.35,8174.8,8.4605,393,38.96,23.2572
AC-018,149,0.002,-0.0003,100.0,642.87,1585.97,1402.33,554.15,2388.05,9105.01,47.42,520.97,8175.79,8.4081,393,38.76,23.339
AC-018,150,-0.0036,0.0004,100.0,642.45,1586.5,1403.39,553.3,2388.02,9106.11,47.35,521.2,8177.4,8.4321,395,38.86,23.3118
AC-018,151,0.0002,0.0002,100.0,642.33,1593.51,1412.38,552.74,2388.01,9111.26,47.45,522.04,8173.89,8.4355,393,38.86,23.25
AC-018,152,-0.0,-0.0001,100.0,642.44,1591.49,1403.22,554.39,2388.01,9109.02,47.56,521.85,8179.07,8.4385,393,38.82,23.3116
AC-018,153,0.0027,-0.0002,100.0,642.67,1586.35,1410.05,553.82,2388.02,9106.32,47.56,521.92,8180.41,8.4785,393,38.95,23.1902
AC-018,154,-0.0023,0.0003,100.0,642.83,1587.07,1406.5,554.69,2388.01,9103.2,47.47,522.03,8185.69,8.4757,393,38.85,23.3986
AC-018,155,-0.0031,0.0002,100.0,642.82,1597.04,1405.39,554.19,2388.04,9103.76,47.59,520.84,8176.98,8.4184,394,38.67,23.2971
AC-018,156,0.001,-0.0004,100.0,642.56,1591.75,1411.09,553.42,2387.98,9111.38,47.63,521.97,8181.79,8.4523,393,38.66,23.3277
AC-018,157,0.004,0.0003,100.0,642.62,1591.55,1406.17,553.09,2388.06,9106.38,47.67,521.49,8182.29,8.4395,392,38.7,23.3202
AC-018,158,-0.005,-0.0003,100.0,642.37,1587.54,1409.14,553.73,2388.05,9118.47,47.63,521.45,8189.74,8.4415,395,38.96,23.3307
AC-018,159,-0.0003,0.0003,100.0,642.95,1591.89,1401.17,553.84,2388.06,9115.33,47.5,521.73,8187.98,8.432,393,38.87,23.2662
AC-018,160,-0.0023,0.0003,100.0,642.97,1595.36,1411.22,554.1,2388.07,9114.6,47.6,521.85,8190.29,8.4822,395,38.83,23.38
AC-018,161,-0.0005,-0.0,100.0,642.73,1584.91,1417.65,552.67,2388.08,9119.8,47.7,521.44,8189.39,8.435,394,38.89,23.2671
AC-018,162,0.0007,0.0001,100.0,642.49,1591.6,1407.02,553.83,2388.08,9116.88,47.68,521.47,8197.72,8.4515,392,38.95,23.2158
AC-018,163,0.0043,0.0005,100.0,642.85,1592.58,1416.27,553.45,2388.01,9127.41,47.38,521.49,8194.99,8.4483,394,38.71,23.1824
AC-018,164,-0.0022,0.0005,100.0,642.41,1590.17,1410.04,553.66,2388.02,9123.31,47.47,521.63,8194.15,8.4433,395,38.83,23.2063
AC-018,165,0.0002,0.0005,100.0,643.06,1598.42,1408.19,553.28,2388.03,9122.87,47.76,521.42,8199.62,8.4836,396,38.72,23.3115
AC-018,166,-0.0002,0.0004,100.0,642.64,1591.74,1414.9,554.0,2388.07,9128.98,47.84,521.97,8203.99,8.4689,395,38.69,23.2631
AC-018,167,0.0013,-0.0002,100.0,642.34,1591.0,1416.13,552.71,2388.05,9127.39,47.6,521.83,8201.57,8.4617,393,38.52,23.3384
AC-018,168,0.0014,-0.0001,100.0,642.39,1596.24,1403.83,553.79,2388.08,9131.95,47.67,521.57,8206.5,8.4355,394,38.85,23.2874
AC-018,169,-0.0022,-0.0003,100.0,642.92,1598.65,1409.68,553.57,2388.06,9136.6,47.57,521.64,8200.79,8.4708,394,38.55,23.1785
AC-018,170,0.0024,-0.0001,100.0,643.04,1587.75,1411.21,554.36,2388.0,9140.45,47.58,521.14,8209.95,8.4543,394,38.76,23.1904
AC-018,171,-0.001,-0.0002,100.0,642.84,1589.1,1412.38,552.88,2388.03,9148.32,47.53,520.76,8207.89,8.4662,394,38.74,23.2531
AC-018,172,0.0058,-0.0003,100.0,643.47,1600.63,1406.05,553.15,2388.06,9143.07,47.82,521.35,8211.4,8.4363,394,38.85,23.2209
AC-018,173,-0.0001,0.0003,100.0,642.66,1596.12,1419.76,553.16,2388.05,9138.56,47.65,521.47,8209.65,8.4577,394,38.72,23.2467
AC-018,174,0.0033,-0.0001,100.0,642.79,1595.67,1416.74,553.04,2388.08,9152.07,47.78,520.73,8215.43,8.4754,397,38.9,23.2433
AC-018,175,0.003,0.0003,100.0,642.76,1594.37,1422.39,553.4,2388.05,9155.35,47.72,521.27,8215.51,8.4475,395,38.72,23.2019
AC-018,176,0.0011,0.0003,100.0,643.09,1596.47,1415.26,554.07,2388.08,9150.63,47.81,521.36,8215.5,8.468,395,38.82,23.2493
AC-018,177,0.0006,-0.0004,100.0,643.11,1602.3,1416.38,552.85,2388.03,9157.14,47.65,521.45,8218.26,8.4567,396,38.81,23.1773
AC-018,178,0.0009,-0.0004,100.0,642.74,1599.44,1417.74,552.88,2388.12,9157.33,47.78,520.84,8225.98,8.5067,396,38.67,23.1483
AC-018,179,0.0014,-0.0001,100.0,642.22,1601.1,1417.03,553.44,2388.07,9157.23,47.58,521.1,8226.08,8.5244,395,38.8,23.1702
AC-018,180,0.0022,-0.0,100.0,642.6,1602.68,1424.29,553.14,2388.08,9162.42,47.76,520.89,8229.02,8.4783,396,38.63,23.2429
AC-018,181,0.0016,-0.0001,100.0,643.33,1600.23,1422.16,551.94,2388.12,9167.49,47.91,520.94,8227.06,8.4915,396,38.49,23.0976
AC-018,182,0.0031,-0.0002,100.0,643.06,1608.95,1417.2,552.84,2388.08,9170.17,47.81,520.56,8228.09,8.5002,395,38.74,23.1709
AC-018,183,-0.0032,-0.0001,100.0,643.16,1599.22,1416.6,552.92,2388.04,9171.68,47.85,520.77,8243.3,8.4876,396,38.51,23.0937
AC-018,184,0.0024,-0.0003,100.0,643.56,1604.92,1416.38,552.45,2388.12,9174.9,47.88,520.47,8237.12,8.5388,396,38.67,23.0863
AC-018,185,-0.0001,-0.0002,100.0,643.06,1601.27,1417.87,552.25,2388.13,9178.75,47.63,521.06,8243.72,8.4848,395,38.65,23.1556
AC-018,186,0.0016,0.0001,100.0,643.85,1597.23,1425.43,552.58,2388.1,9191.36,47.99,520.33,8245.88,8.4843,394,38.6,23.0816
AC-018,187,-0.0006,-0.0002,100.0,643.17,1600.39,1422.43,551.82,2388.13,9177.82,48.15,520.23,8248.18,8.4426,396,38.61,23.0819
AC-018,188,0.0011,0.0001,100.0,643.17,1602.0,1428.31,552.77,2388.09,9187.67,47.77,520.49,8253.97,8.4999,395,38.57,23.2292
AC-018,189,-0.0001,-0.0004,100.0,643.11,1601.04,1433.02,552.09,2388.13,9195.53,47.93,521.03,8252.18,8.4955,396,38.58,23.1173
AC-018,190,0.002,-0.0003,100.0,643.39,1603.13,1424.21,551.39,2388.1,9196.3,47.97,520.14,8263.06,8.5376,397,38.45,23.0872
AC-018,191,-0.0007,-0.0001,100.0,643.59,1606.51,1423.47,551.58,2388.12,9206.21,47.87,520.25,8260.29,8.5102,396,38.65,23.1001
AC-018,192,-0.0018,-0.0004,100.0,643.23,1602.92,1426.15,552.23,2388.14,9204.44,48.1,520.53,8268.81,8.5372,397,38.3,22.9841
AC-018,193,0.0003,0.0001,100.0,643.89,1603.03,1423.65,552.22,2388.2,9210.95,48.3,520.36,8273.15,8.5429,396,38.31,23.1555
AC-018,194,0.0003,0.0004,100.0,644.05,1609.52,1423.44,551.52,2388.13,9223.56,48.14,520.23,8269.4,8.4945,397,38.58,23.0109
AC-018,195,-0.0029,-0.0001,100.0,643.93,1601.0,1428.08,551.43,2388.44,9224.53,48.01,519.44,8282.5,8.5132,398,38.5,23.0304
AC-021,1,-0.0017,-0.0005,100.0,642.24,1582.88,1410.66,553.57,2388.07,9047.42,47.44,521.76,8128.48,8.4181,395,38.9,23.3554
AC-021,2,-0.0013,0.0004,100.0,642.27,1582.13,1404.54,553.22,2388.03,9043.88,47.25,521.39,8120.15,8.3895,392,38.81,23.23
AC-021,3,0.0025,-0.0003,100.0,642.47,1589.73,1408.88,553.21,2388.11,9048.33,47.43,521.26,8124.89,8.4454,392,38.69,23.3471
AC-021,4,0.0013,-0.0003,100.0,642.5,1587.18,1409.45,553.3,2388.05,9052.17,47.35,521.81,8126.21,8.3913,393,39.0,23.4179
AC-021,5,-0.0006,-0.0002,100.0,642.21,1596.51,1401.46,553.03,2388.04,9047.48,47.57,521.82,8130.92,8.4825,393,38.88,23.2637
AC-021,6,0.0061,0.0,100.0,642.37,1592.15,1401.04,553.95,2388.06,9048.37,47.46,521.7,8130.7,8.4145,391,38.95,23.4954
AC-021,7,-0.0009,0.0004,100.0,642.45,1593.79,1397.77,553.21,2388.08,9045.96,47.32,521.5,8134.62,8.4465,392,38.94,23.3536
AC-021,8,0.0016,0.0002,100.0,642.44,1585.67,1407.8,553.48,2388.16,9050.91,47.4,521.96,8129.22,8.4318,392,38.91,23.3867
AC-021,9,0.0001,-0.0004,100.0,641.91,1590.36,1402.62,553.0,2388.1,9049.76,47.38,522.04,8127.36,8.4487,391,39.03,23.2562
AC-021,10,-0.0055,-0.0002,100.0,642.25,1582.71,1404.6,552.57,2388.07,9045.19,47.34,521.46,8128.64,8.4286,392,38.81,23.2975
AC-021,11,0.0023,0.0003,100.0,642.51,1585.7,1403.51,554.37,2388.12,9042.53,47.39,522.17,8128.12,8.4436,392,38.81,23.4113
AC-021,12,0.0063,-0.0,100.0,642.02,1590.84,1398.53,553.55,2388.07,9037.63,47.52,522.01,8132.49,8.4336,392,39.01,23.3711
AC-021,13,-0.0002,0.0003,100.0,642.49,1587.28,1405.33,553.23,2388.04,9044.07,47.52,522.04,8128.52,8.455,392,38.89,23.3916
AC-021,14,0.001,-0.0003,100.0,642.76,1589.09,1408.25,553.68,2388.11,9039.23,47.43,522.27,8126.26,8.4237,391,38.93,23.379
AC-021,15,-0.0022,0.0002,100.0,642.63,1587.31,1400.25,553.46,2388.1,9046.51,47.54,521.56,8130.06,8.4479,393,38.89,23.371
AC-021,16,0.0001,-0.0004,100.0,642.53,1591.64,1403.06,553.67,2388.04,9043.0,47.5,521.48,8124.5,8.4599,394,38.96,23.3728
AC-021,17,-0.0049,-0.0005,100.0,642.42,1581.82,1402.04,554.46,2388.07,9048.32,47.51,521.34,8127.03,8.3877,392,38.79,23.3632
AC-021,18,-0.002,0.0,100.0,642.83,1588.93,1404.68,553.92,2388.13,9043.56,47.5,521.43,8128.01,8.406,392,38.92,23.357
AC-021,19,0.0004,-0.0002,100.0,641.95,1587.76,1405.51,554.13,2388.1,9041.95,47.31,521.9,8122.4,8.4181,393,38.98,23.3561
AC-021,20,-0.0015,0.0002,100.0,642.15,1585.71,1406.4,553.98,2388.15,9044.17,47.26,522.29,8126.48,8.4522,392,38.83,23.4062
AC-021,21,0.0018,0.0002,100.0,643.19,1585.38,1402.15,553.49,2388.12,9050.29,47.41,521.69,8128.46,8.4304,393,38.89,23.3401
AC-021,22,0.0021,-0.0004,100.0,642.1,1588.54,1402.64,553.92,2388.13,9040.15,47.16,521.86,8129.3,8.4256,390,38.87,23.376
AC-021,23,-0.0006,-0.0005,100.0,642.44,1592.31,1410.76,553.72,2388.09,9045.41,47.41,521.4,8126.88,8.4147,392,38.9,23.2788
AC-021,24,-0.0032,0.0003,100.0,642.27,1587.87,1409.06,553.36,2388.16,9042.55,47.4,521.74,8129.95,8.4303,393,38.69,23.3584
AC-021,25,0.0029,-0.0004,100.0,642.84,1582.84,1410.79,553.97,2388.12,9042.82,47.65,521.51,8126.17,8.4385,393,38.9,23.2132
AC-021,26,-0.0007,-0.0002,100.0,642.64,1581.12,1405.47,553.63,2388.06,9049.68,47.59,521.6,8126.36,8.409,393,38.72,23.3239
AC-021,27,-0.0006,-0.0002,100.0,642.29,1587.82,1401.12,552.92,2388.04,9049.75,47.34,522.11,8127.71,8.4218,393,38.97,23.4011
AC-021,28,0.0007,0.0004,100.0,642.45,1583.56,1408.53,553.39,2388.13,9050.08,47.32,521.97,8125.51,8.3869,393,38.96,23.3508
AC-021,29,0.0034,-0.0004,100.0,642.73,1585.45,1404.01,553.64,2388.09,9046.99,47.36,521.57,8124.32,8.4112,392,38.85,23.2393
AC-021,30,0.0024,0.0001,100.0,642.84,1586.27,1406.22,554.25,2388.11,9043.42,47.32,521.89,8131.47,8.4284,392,38.86,23.293
AC-021,31,0.0034,-0.0002,100.0,642.64,1589.99,1402.34,553.46,2388.1,9053.49,47.5,521.7,8129.68,8.4407,393,38.77,23.4134
AC-021,32,0.0005,-0.0,100.0,642.32,1589.92,1408.92,554.2,2388.12,9038.3,47.34,521.96,8118.42,8.3924,392,38.93,23.2255
AC-021,33,-0.0031,-0.0001,100.0,642.08,1581.76,1408.28,554.06,2388.09,9051.79,47.35,521.57,8127.57,8.3731,393,38.63,23.3466
AC-021,34,-0.0006,-0.0002,100.0,642.28,1597.13,1400.84,553.33,2388.08,9051.12,47.46,521.41,8127.02,8.4478,393,38.97,23.3189
AC-021,35,0.0016,0.0001,100.0,642.73,1590.73,1401.12,553.35,2388.09,9049.13,47.47,521.84,8126.07,8.4416,393,38.88,23.3107
AC-021,36,0.0008,0.0003,100.0,642.53,1582.95,1401.12,553.08,2388.07,9048.52,47.45,520.98,8131.1,8.431,394,38.96,23.2136
AC-021,37,0.0057,-0.0004,100.0,643.21,1595.24,1405.24,552.95,2388.09,9041.04,47.42,521.39,8132.82,8.4388,393,38.85,23.2727
AC-021,38,-0.001,-0.0003,100.0,642.04,1582.53,1400.66,553.46,2388.12,9043.52,47.42,522.2,8127.45,8.4199,393,38.86,23.3196
AC-021,39,0.0007,-0.0005,100.0,642.51,1586.69,1405.01,554.52,2388.1,9052.32,47.46,521.63,8124.95,8.4379,393,38.78,23.3499
AC-021,40,-0.0014,-0.0002,100.0,642.65,1586.32,1398.67,553.61,2388.08,9055.92,47.51,521.77,8128.26,8.4254,393,38.62,23.394
AC-021,41,-0.0012,0.0003,100.0,642.1,1588.23,1401.58,553.76,2388.09,9048.62,47.5,521.87,8131.53,8.4395,392,39.01,23.3604
AC-021,42,-0.0024,0.0003,100.0,642.53,1596.99,1400.72,553.4,2388.12,9045.59,47.42,521.56,8131.82,8.4177,392,38.81,23.4489
AC-021,43,-0.0005,0.0002,100.0,642.72,1584.21,1405.94,553.42,2388.09,9054.27,47.44,521.26,8133.83,8.4136,393,39.02,23.3642
AC-021,44,0.0009,-0.0004,100.0,642.46,1595.14,1412.08,554.11,2388.08,9047.38,47.35,521.55,8127.4,8.4591,392,38.84,23.3592
AC-021,45,0.0032,-0.0001,100.0,642.43,1591.92,1404.43,553.74,2388.08,9049.47,47.57,521.53,8131.89,8.4119,393,38.66,23.3137
AC-021,46,0.0029,0.0004,100.0,642.0,1590.29,1408.04,553.41,2388.07,9045.24,47.3,521.57,8129.6,8.4398,392,38.96,23.3516
AC-021,47,0.0006,0.0001,100.0,642.55,1582.16,1398.94,553.09,2388.09,9052.15,47.4,521.73,8125.54,8.4077,393,38.84,23.2186
AC-021,48,0.002,0.0004,100.0,642.5,1593.16,1401.35,553.41,2388.11,9046.6,47.12,521.8,8129.73,8.4014,394,38.92,23.3378
AC-021,49,-0.0026,0.0003,100.0,642.37,1594.76,1407.76,553.32,2388.1,9049.62,47.52,521.14,8128.66,8.4237,393,38.94,23.3914
AC-021,50,-0.0007,-0.0001,100.0,642.43,1584.03,1414.56,553.61,2388.06,9049.75,47.33,521.54,8135.8,8.4437,393,38.98,23.4042
AC-021,51,0.0009,-0.0003,100.0,642.03,1592.94,1399.54,553.46,2388.01,9044.56,47.46,521.13,8127.58,8.4514,392,38.62,23.3821
AC-021,52,0.0001,0.0004,100.0,642.81,1583.6,1403.19,553.54,2388.11,9047.9,47.36,521.55,8128.91,8.4581,394,38.75,23.3821
AC-021,53,-0.0012,-0.0,100.0,642.4,1582.63,1405.1,552.9,2388.11,9046.33,47.47,521.2,8126.58,8.4335,392,39.11,23.2212
AC-021,54,0.0002,0.0002,100.0,642.98,1594.87,1406.78,553.36,2388.02,9048.55,47.32,521.78,8133.73,8.4836,393,38.96,23.3449
AC-021,55,0.0006,0.0003,100.0,642.52,1590.47,1402.69,554.54,2388.09,9050.03,47.39,522.12,8127.03,8.4089,393,38.83,23.2837
AC-021,56,-0.0015,-0.0006,100.0,642.67,1587.03,1406.29,553.48,2388.14,9058.2,47.55,520.94,8125.26,8.4068,393,38.89,23.348
AC-021,57,-0.0002,-0.0001,100.0,642.82,1587.86,1404.03,553.45,2388.1,9050.02,47.48,521.54,8127.26,8.4602,393,39.11,23.3253
AC-021,58,0.0006,0.0001,100.0,643.13,1592.22,1408.52,554.04,2388.07,9055.29,47.35,521.54,8136.97,8.4096,392,38.93,23.3003
AC-021,59,-0.0021,-0.0005,100.0,642.75,1588.77,1402.77,553.94,2388.13,9049.83,47.39,522.19,8130.28,8.413,393,38.83,23.3805
AC-021,60,-0.0015,0.0002,100.0,642.29,1589.28,1401.51,553.76,2388.16,9053.13,47.42,522.2,8126.37,8.4244,394,38.94,23.2907
AC-021,61,0.0026,0.0002,100.0,642.6,1581.56,1412.49,552.64,2388.06,9050.53,47.53,522.43,8133.14,8.412,393,38.56,23.4913
